Fri Dec  8 00:29:41 2023 Epoch 24, lr: 0.0100000, val loss: 15.95836, acc: 38.71528
Fri Dec  8 00:29:47 2023 Epoch 25, lr: 0.0100000, val loss: 21.02042, acc: 39.23611
Fri Dec  8 00:29:53 2023 Epoch 26, lr: 0.0100000, val loss: 18.83455, acc: 34.89583
Fri Dec  8 00:29:59 2023 Epoch 27, lr: 0.0100000, val loss: 14.84832, acc: 41.18924
Fri Dec  8 00:30:05 2023 Epoch 28, lr: 0.0100000, val loss: 15.69916, acc: 42.29601
Fri Dec  8 00:30:11 2023 Epoch 29, lr: 0.0100000, val loss: 15.71230, acc: 43.95616
Fri Dec  8 00:30:17 2023 Epoch 30, lr: 0.0100000, val loss: 13.51370, acc: 44.56380
Fri Dec  8 00:30:23 2023 Epoch 31, lr: 0.0100000, val loss: 15.41257, acc: 45.37760
Fri Dec  8 00:30:29 2023 Epoch 32, lr: 0.0010000, val loss: 14.09016, acc: 47.98177
Fri Dec  8 00:30:35 2023 Epoch 33, lr: 0.0010000, val loss: 14.37655, acc: 47.91667
Fri Dec  8 00:30:41 2023 Epoch 34, lr: 0.0010000, val loss: 14.40955, acc: 48.35069
Fri Dec  8 00:30:47 2023 Epoch 35, lr: 0.0010000, val loss: 13.65095, acc: 48.49175
Fri Dec  8 00:30:53 2023 Epoch 36, lr: 0.0010000, val loss: 13.66003, acc: 48.81727
Fri Dec  8 00:30:59 2023 Epoch 37, lr: 0.0010000, val loss: 13.83427, acc: 49.14280
Fri Dec  8 00:31:05 2023 Epoch 38, lr: 0.0010000, val loss: 13.19836, acc: 49.51172
Fri Dec  8 00:31:11 2023 Epoch 39, lr: 0.0010000, val loss: 13.14423, acc: 49.69618
Fri Dec  8 00:31:17 2023 Epoch 40, lr: 0.0010000, val loss: 14.28025, acc: 49.54427
Fri Dec  8 00:31:23 2023 Epoch 41, lr: 0.0010000, val loss: 13.46337, acc: 50.46658
Fri Dec  8 00:31:29 2023 Epoch 42, lr: 0.0010000, val loss: 12.79636, acc: 50.66189
Fri Dec  8 00:31:35 2023 Epoch 43, lr: 0.0010000, val loss: 13.21885, acc: 50.30382
Fri Dec  8 00:31:41 2023 Epoch 44, lr: 0.0010000, val loss: 12.77598, acc: 50.45573
Fri Dec  8 00:31:47 2023 Epoch 45, lr: 0.0010000, val loss: 13.76710, acc: 50.57509
Fri Dec  8 00:31:53 2023 Epoch 46, lr: 0.0010000, val loss: 13.53829, acc: 50.62934
Fri Dec  8 00:31:59 2023 Epoch 47, lr: 0.0010000, val loss: 12.51198, acc: 51.01997
Fri Dec  8 00:32:05 2023 Epoch 48, lr: 0.0010000, val loss: 12.56771, acc: 51.23698
Fri Dec  8 00:32:11 2023 Epoch 49, lr: 0.0010000, val loss: 12.59016, acc: 51.22613
Fri Dec  8 00:32:17 2023 Epoch 50, lr: 0.0010000, val loss: 13.01135, acc: 51.28038
Fri Dec  8 00:32:23 2023 Epoch 51, lr: 0.0010000, val loss: 12.16559, acc: 51.36719
Fri Dec  8 00:32:29 2023 Epoch 52, lr: 0.0010000, val loss: 13.17064, acc: 51.06337
Fri Dec  8 00:32:35 2023 Epoch 53, lr: 0.0010000, val loss: 12.02290, acc: 51.72526
